TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0104,44,5,1220,7686013,0,406622,1,X,09,2020
1,0104,44,5,1220,120983,0,1196,2,X,09,2020
1,0104,44,6,1220,97556,0,3735,1,X,09,2020
1,0104,47,5,1220,1657884,0,67534,1,X,09,2020
1,0104,47,6,1220,1011184,0,70060,1,X,09,2020
1,0104,48,5,1220,5745880,0,605866,1,X,09,2020
1,0104,49,5,1220,19831,0,113,1,X,09,2020
1,0104,54,5,1220,876557,0,8866,1,X,09,2020
1,0104,55,5,1220,549319,0,5632,1,X,09,2020
1,0104,55,5,1220,11433,0,223,2,X,09,2020
1,0104,56,5,1220,33902,0,664,1,X,09,2020
1,0104,56,5,1220,2753,0,54,2,X,09,2020
1,0104,58,5,1220,15958,0,187,1,X,09,2020
1,0104,59,5,1220,5988,0,176,1,X,09,2020
1,0104,59,5,1220,3585,0,104,2,X,09,2020
1,0104,68,5,1220,116494,0,5533,1,X,09,2020
1,0104,69,5,1220,8011,0,233,1,X,09,2020
1,0104,72,5,1220,25269,0,875,1,X,09,2020
1,0104,73,5,1220,6004,0,85,1,X,09,2020
1,0104,73,6,1220,236710,0,3779,1,X,09,2020
1,0104,76,5,1220,27731,0,379,1,X,09,2020
1,0104,76,6,1220,24678,0,677,1,X,09,2020
1,0104,80,5,1220,2685,0,163,1,X,09,2020
1,0104,83,5,1220,4890,0,142,1,X,09,2020
1,0104,84,5,1220,945203,0,19582,1,X,09,2020
1,0104,84,5,1220,91287,0,3093,2,X,09,2020
1,0104,85,5,1220,12717,0,339,1,X,09,2020
1,0104,85,5,1220,8248,0,179,2,X,09,2020
1,0104,87,5,1220,1528775,0,19851,1,X,09,2020
1,0104,87,5,1220,66395,0,2395,2,X,09,2020
1,0104,89,5,1220,83157,0,1227,1,X,09,2020
1,0104,94,5,1220,3317,0,210,1,X,09,2020
1,0104,95,5,1220,10234,0,336,2,X,09,2020
1,0104,96,5,1220,15149,0,1497,1,X,09,2020
1,0105,25,6,1220,904469,0,85392,2,X,09,2020
1,0105,32,5,1220,15258,0,299,1,X,09,2020
1,0105,44,5,1220,38573,0,1187,1,X,09,2020
1,0105,44,6,1220,713987,0,90227,1,X,09,2020
1,0105,47,6,1220,131655,0,12177,1,X,09,2020
1,0105,84,5,1220,13184,0,258,1,X,09,2020
1,0105,84,5,1220,3760,0,74,2,X,09,2020
1,0106,01,5,1220,103186,0,1616,1,X,09,2020
1,0106,03,5,1220,5868261,0,104083,1,X,09,2020
1,0106,03,5,1220,12484,0,244,2,X,09,2020
1,0106,05,5,1220,247293,0,21066,1,X,09,2020
1,0106,06,5,1220,37656,0,2626,1,X,09,2020
1,0106,06,5,1220,6807,0,6,2,X,09,2020
1,0106,07,5,1220,124742,0,9053,1,X,09,2020
1,0106,07,5,1220,14221,0,2349,2,X,09,2020
1,0106,08,5,1220,52941,0,3210,1,X,09,2020
1,0106,08,5,1220,1208242,0,24452,2,X,09,2020
1,0106,09,5,1220,22501,0,440,2,X,09,2020
1,0106,10,5,1220,5213,0,102,1,X,09,2020
1,0106,11,5,1220,63202,0,5541,1,X,09,2020
1,0106,11,5,1220,3024,0,470,2,X,09,2020
1,0106,12,5,1220,106772,0,576,1,X,09,2020
1,0106,12,5,1220,3765,0,3,2,X,09,2020
1,0106,15,5,1220,169893,0,5187,1,X,09,2020
1,0106,15,5,1220,3417,0,3,2,X,09,2020
1,0106,16,5,1220,267514,0,10918,1,X,09,2020
1,0106,16,5,1220,552243,0,9875,2,X,09,2020
1,0106,17,6,1220,266051,0,7556,1,X,09,2020
1,0106,18,5,1220,34206,0,75,1,X,09,2020
1,0106,19,5,1220,1326701,0,118412,1,X,09,2020
1,0106,20,5,1220,465862,0,34429,1,X,09,2020
1,0106,20,5,1220,54864,0,3739,2,X,09,2020
1,0106,21,5,1220,81687,0,8412,1,X,09,2020
1,0106,22,5,1220,1453841,0,94646,1,X,09,2020
1,0106,22,5,1220,60759,0,3395,2,X,09,2020
1,0106,23,5,1220,34535,0,677,1,X,09,2020
1,0106,23,6,1220,77020,0,3668,1,X,09,2020
1,0106,25,5,1220,79862,0,4354,1,X,09,2020
1,0106,27,5,1220,973530,0,30245,1,X,09,2020
1,0106,28,5,1220,566551,0,45405,1,X,09,2020
1,0106,29,5,1220,134364,0,4543,1,X,09,2020
1,0106,31,5,1220,89959,0,10543,1,X,09,2020
1,0106,32,5,1220,320655,0,17028,1,X,09,2020
1,0106,33,5,1220,260908,0,7949,1,X,09,2020
1,0106,33,5,1220,140425,0,3003,2,X,09,2020
1,0106,34,5,1220,414954,0,15399,1,X,09,2020
1,0106,35,5,1220,88468,0,1647,1,X,09,2020
1,0106,38,5,1220,596603,0,17853,1,X,09,2020
1,0106,38,5,1220,2852,0,40,2,X,09,2020
1,0106,39,5,1220,3154376,0,126354,1,X,09,2020
1,0106,39,5,1220,498002,0,28838,2,X,09,2020
1,0106,40,5,1220,5882574,0,328806,1,X,09,2020
1,0106,40,5,1220,263807,0,4226,2,X,09,2020
1,0106,42,5,1220,3368,0,16,1,X,09,2020
1,0106,44,5,1220,1069049,0,70357,1,X,09,2020
1,0106,44,5,1220,55216,0,752,2,X,09,2020
1,0106,47,5,1220,201166,0,13392,1,X,09,2020
1,0106,47,5,1220,133311,0,6934,2,X,09,2020
1,0106,48,5,1220,1828008,0,107601,1,X,09,2020
1,0106,49,5,1220,13043,0,442,1,X,09,2020
1,0106,54,5,1220,279523,0,3812,1,X,09,2020
1,0106,54,5,1220,12527,0,123,2,X,09,2020
1,0106,56,5,1220,892543,0,27620,1,X,09,2020
1,0106,57,5,1220,162948,0,5869,1,X,09,2020
1,0106,57,5,1220,3807,0,140,2,X,09,2020
1,0106,58,5,1220,66426,0,3401,2,X,09,2020
1,0106,59,5,1220,1242540,0,39791,1,X,09,2020
1,0106,62,5,1220,4071,0,3,1,X,09,2020
1,0106,63,5,1220,103410,0,371,1,X,09,2020
1,0106,63,5,1220,3226,0,318,2,X,09,2020
1,0106,67,5,1220,4878,0,89,1,X,09,2020
1,0106,68,5,1220,696788,0,24832,1,X,09,2020
1,0106,68,5,1220,33054,0,578,2,X,09,2020
1,0106,69,5,1220,18370,0,2300,1,X,09,2020
1,0106,69,5,1220,15524,0,67,2,X,09,2020
1,0106,70,5,1220,262766,0,10737,1,X,09,2020
1,0106,72,5,1220,415968,0,21844,1,X,09,2020
1,0106,72,6,1220,49903,0,1508,1,X,09,2020
1,0106,73,5,1220,4251658,0,298571,1,X,09,2020
1,0106,73,5,1220,291760,0,26685,2,X,09,2020
1,0106,74,5,1220,43997,0,1977,1,X,09,2020
1,0106,75,5,1220,38441,0,3176,1,X,09,2020
1,0106,76,5,1220,1193382,0,70339,1,X,09,2020
1,0106,76,5,1220,3223,0,297,2,X,09,2020
1,0106,78,5,1220,316446,0,3131,2,X,09,2020
1,0106,82,5,1220,6560,0,197,1,X,09,2020
1,0106,83,5,1220,66494,0,4280,1,X,09,2020
1,0106,84,5,1220,4593289,0,142829,1,X,09,2020
1,0106,84,5,1220,1937185,0,36296,2,X,09,2020
1,0106,85,5,1220,1195028,0,39164,1,X,09,2020
1,0106,85,5,1220,985023,0,13622,2,X,09,2020
1,0106,86,5,1220,13433,0,1390,1,X,09,2020
1,0106,86,5,1220,3305,0,45,2,X,09,2020
1,0106,87,5,1220,6055299,0,146229,1,X,09,2020
1,0106,87,5,1220,2009621,0,43816,2,X,09,2020
1,0106,87,8,1220,5945,0,168,1,X,09,2020
1,0106,88,5,1220,130657,0,1406,1,X,09,2020
1,0106,88,5,1220,6250,0,61,2,X,09,2020
1,0106,89,5,1220,275148,0,3031,1,X,09,2020
1,0106,90,5,1220,1892458,0,15775,1,X,09,2020
1,0106,90,5,1220,92507,0,488,2,X,09,2020
1,0106,93,5,1220,82680,0,1111,1,X,09,2020
1,0106,94,5,1220,422936,0,17889,1,X,09,2020
1,0106,94,5,1220,127894,0,5092,2,X,09,2020
1,0106,95,5,1220,25393,0,717,1,X,09,2020
1,0106,95,5,1220,91449,0,4203,2,X,09,2020
1,0106,96,5,1220,330054,0,11486,1,X,09,2020
1,0106,98,5,1220,49957,0,979,1,X,09,2020
1,0107,10,5,1220,10324,0,202,1,X,09,2020
1,0107,11,5,1220,90037,0,6878,1,X,09,2020
1,0107,12,5,1220,31089,0,4373,1,X,09,2020
1,0107,39,5,1220,31736,0,994,1,X,09,2020
1,0107,44,5,1220,285385,0,4815,1,X,09,2020
1,0107,47,5,1220,2626,0,37,1,X,09,2020
1,0107,73,5,1220,36233,0,1468,1,X,09,2020
1,0107,76,5,1220,22709,0,208,1,X,09,2020
1,0108,10,5,1220,147215,0,3167,1,X,09,2020
1,0108,20,5,1220,41082,0,805,1,X,09,2020
1,0108,27,5,1220,16298,0,1594,1,X,09,2020
1,0108,39,5,1220,46274,0,1576,1,X,09,2020
1,0108,44,5,1220,429812,0,13108,1,X,09,2020
1,0108,44,6,1220,683314,0,85742,1,X,09,2020
1,0108,47,5,1220,5295,0,74,1,X,09,2020
1,0108,48,5,1220,942273,0,37336,1,X,09,2020
1,0108,76,5,1220,3164,0,61,1,X,09,2020
1,0108,84,5,1220,96415,0,3629,1,X,09,2020
1,0108,84,5,1220,23492,0,460,2,X,09,2020
1,0109,20,5,1220,20833,0,408,1,X,09,2020
1,0109,39,5,1220,8382,0,75,1,X,09,2020
1,0109,39,5,1220,2785,0,95,2,X,09,2020
1,0109,48,5,1220,49545,0,542,1,X,09,2020
1,0109,54,5,1220,24783,0,1254,1,X,09,2020
1,0109,59,5,1220,52363,0,916,1,X,09,2020
1,0109,62,5,1220,4778,0,155,1,X,09,2020
1,0109,84,5,1220,5962,0,226,1,X,09,2020
1,0109,84,5,1220,66004,0,758,2,X,09,2020
1,0109,85,5,1220,3215,0,70,1,X,09,2020
1,0109,85,5,1220,5477,0,75,2,X,09,2020
1,0109,87,5,1220,12052,0,201,1,X,09,2020
1,0109,90,5,1220,11316,0,230,1,X,09,2020
1,0110,44,5,1220,231816,0,8064,1,X,09,2020
1,0110,47,5,1220,2685,0,38,1,X,09,2020
1,0110,48,5,1220,558632,0,21760,1,X,09,2020
1,0110,72,5,1220,3063,0,264,1,X,09,2020
1,0110,84,5,1220,3025,0,89,1,X,09,2020
1,0110,94,5,1220,51862,0,1012,1,X,09,2020
1,0115,01,5,1220,99749,0,3922,1,X,09,2020
1,0115,03,5,1220,28725166,0,528601,1,X,09,2020
1,0115,03,5,1220,36879,0,1511,2,X,09,2020
1,0115,05,5,1220,139624,0,4423,1,X,09,2020
1,0115,06,5,1220,69257,0,3440,1,X,09,2020
1,0115,07,5,1220,58654,0,4038,1,X,09,2020
1,0115,07,5,1220,11391,0,439,2,X,09,2020
1,0115,08,5,1220,618264,0,26172,1,X,09,2020
1,0115,08,5,1220,56703,0,2606,2,X,09,2020
1,0115,09,5,1220,43449,0,1297,2,X,09,2020
1,0115,10,5,1220,17179,0,633,1,X,09,2020
1,0115,11,5,1220,36854,0,2343,1,X,09,2020
1,0115,12,5,1220,74394,0,3666,1,X,09,2020
1,0115,12,5,1220,4124,0,70,2,X,09,2020
1,0115,13,5,1220,36909,0,1618,1,X,09,2020
1,0115,13,5,1220,7245,0,472,2,X,09,2020
1,0115,15,5,1220,98307,0,5695,1,X,09,2020
1,0115,16,5,1220,214278,0,716,1,X,09,2020
1,0115,16,5,1220,442687,0,7405,2,X,09,2020
1,0115,17,5,1220,43188,0,2939,1,X,09,2020
1,0115,17,5,1220,4183,0,4,2,X,09,2020
1,0115,18,5,1220,233147,0,3238,1,X,09,2020
1,0115,18,5,1220,24668,0,483,2,X,09,2020
1,0115,19,5,1220,283391,0,35481,1,X,09,2020
1,0115,20,5,1220,159385,0,16164,1,X,09,2020
1,0115,20,5,1220,31318,0,1662,2,X,09,2020
1,0115,21,5,1220,124359,0,2691,1,X,09,2020
1,0115,22,5,1220,67515,0,4768,1,X,09,2020
1,0115,23,5,1220,335685,0,13714,1,X,09,2020
1,0115,23,6,1220,345082,0,3476,1,X,09,2020
1,0115,25,5,1220,59890,0,4815,1,X,09,2020
1,0115,26,5,1220,3945,0,77,1,X,09,2020
1,0115,27,5,1220,298962,0,13278,1,X,09,2020
1,0115,27,7,1220,4567130,0,0,1,X,09,2020
1,0115,28,5,1220,46109,0,3739,1,X,09,2020
1,0115,28,5,1220,42238,0,2703,2,X,09,2020
1,0115,29,5,1220,519765,0,12136,1,X,09,2020
1,0115,29,5,1220,25327,0,496,2,X,09,2020
1,0115,30,5,1220,3113,0,61,1,X,09,2020
1,0115,30,5,1220,6543,0,133,2,X,09,2020
1,0115,31,5,1220,43721,0,3298,1,X,09,2020
1,0115,31,5,1220,2674,0,62,2,X,09,2020
1,0115,32,5,1220,688731,0,25474,1,X,09,2020
1,0115,32,5,1220,95208,0,1545,2,X,09,2020
1,0115,33,5,1220,276956,0,6679,1,X,09,2020
1,0115,33,5,1220,179461,0,5578,2,X,09,2020
1,0115,34,5,1220,280921,0,17508,1,X,09,2020
1,0115,34,5,1220,9974,0,354,2,X,09,2020
1,0115,35,5,1220,383964,0,6300,1,X,09,2020
1,0115,35,5,1220,33332,0,933,2,X,09,2020
1,0115,36,5,1220,28212,0,553,1,X,09,2020
1,0115,38,5,1220,354245,0,18599,1,X,09,2020
1,0115,38,5,1220,53040,0,1244,2,X,09,2020
1,0115,38,6,1220,287215,0,3401,1,X,09,2020
1,0115,39,5,1220,3679365,0,174448,1,X,09,2020
1,0115,39,5,1220,542568,0,21366,2,X,09,2020
1,0115,39,6,1220,85309,0,3401,1,X,09,2020
1,0115,40,5,1220,808545,0,41758,1,X,09,2020
1,0115,40,5,1220,211773,0,12525,2,X,09,2020
1,0115,42,5,1220,12662,0,248,1,X,09,2020
1,0115,42,5,1220,10698,0,366,2,X,09,2020
1,0115,44,5,1220,511895,0,31311,1,X,09,2020
1,0115,44,5,1220,15483,0,585,2,X,09,2020
1,0115,46,5,1220,3839,0,70,2,X,09,2020
1,0115,47,5,1220,558220,0,48023,1,X,09,2020
1,0115,47,5,1220,291245,0,14380,2,X,09,2020
1,0115,48,5,1220,4905414,0,354918,1,X,09,2020
1,0115,48,5,1220,49403,0,800,2,X,09,2020
1,0115,49,5,1220,130938,0,6148,1,X,09,2020
1,0115,49,5,1220,3439,0,67,2,X,09,2020
1,0115,51,5,1220,2715,0,61,1,X,09,2020
1,0115,52,5,1220,98486,0,3799,1,X,09,2020
1,0115,52,5,1220,21222,0,377,2,X,09,2020
1,0115,54,5,1220,151202,0,7178,1,X,09,2020
1,0115,54,5,1220,16819,0,1085,2,X,09,2020
1,0115,55,5,1220,30409,0,835,1,X,09,2020
1,0115,56,5,1220,344026,0,9271,1,X,09,2020
1,0115,56,5,1220,14370,0,198,2,X,09,2020
1,0115,57,5,1220,10673,0,209,1,X,09,2020
1,0115,58,5,1220,67830,0,1955,1,X,09,2020
1,0115,59,5,1220,161525,0,3622,1,X,09,2020
1,0115,59,5,1220,3004,0,58,2,X,09,2020
1,0115,61,5,1220,124381,0,2204,2,X,09,2020
1,0115,62,5,1220,64309,0,5657,1,X,09,2020
1,0115,62,5,1220,94325,0,4054,2,X,09,2020
1,0115,63,5,1220,81860,0,1263,1,X,09,2020
1,0115,63,5,1220,309924,0,11097,2,X,09,2020
1,0115,64,5,1220,3798,0,3,2,X,09,2020
1,0115,65,5,1220,6318,0,136,1,X,09,2020
1,0115,65,5,1220,11517,0,403,2,X,09,2020
1,0115,67,5,1220,3791,0,134,2,X,09,2020
1,0115,68,5,1220,371601,0,13409,1,X,09,2020
1,0115,68,5,1220,27857,0,1267,2,X,09,2020
1,0115,70,5,1220,386376,0,18239,1,X,09,2020
1,0115,70,5,1220,10406,0,227,2,X,09,2020
1,0115,71,5,1220,13831,0,194,1,X,09,2020
1,0115,72,5,1220,236737,0,16510,1,X,09,2020
1,0115,72,6,1220,31804,0,1131,1,X,09,2020
1,0115,73,5,1220,1901466,0,83075,1,X,09,2020
1,0115,73,5,1220,371954,0,17916,2,X,09,2020
1,0115,73,6,1220,26400,0,1131,1,X,09,2020
1,0115,73,6,1220,144651,0,8294,2,X,09,2020
1,0115,74,5,1220,156910,0,3885,1,X,09,2020
1,0115,74,5,1220,25515,0,250,2,X,09,2020
1,0115,76,5,1220,373992,0,31190,1,X,09,2020
1,0115,76,5,1220,35715,0,4128,2,X,09,2020
1,0115,76,6,1220,16677,0,301,1,X,09,2020
1,0115,79,5,1220,2595,0,58,1,X,09,2020
1,0115,79,5,1220,5180,0,134,2,X,09,2020
1,0115,81,5,1220,52301,0,799,1,X,09,2020
1,0115,81,5,1220,68713,0,2111,2,X,09,2020
1,0115,82,5,1220,252941,0,6084,1,X,09,2020
1,0115,82,5,1220,24017,0,360,2,X,09,2020
1,0115,83,5,1220,275692,0,13479,1,X,09,2020
1,0115,83,5,1220,111256,0,2162,2,X,09,2020
1,0115,84,5,1220,7809075,0,202055,1,X,09,2020
1,0115,84,5,1220,4797976,0,123511,2,X,09,2020
1,0115,84,6,1220,550024,0,6103,2,X,09,2020
1,0115,85,5,1220,3138783,0,106042,1,X,09,2020
1,0115,85,5,1220,2622730,0,64283,2,X,09,2020
1,0115,85,6,1220,7430,0,72,1,X,09,2020
1,0115,86,5,1220,107755,0,2835,1,X,09,2020
1,0115,87,5,1220,3394602,0,70138,1,X,09,2020
1,0115,87,5,1220,736257,0,16144,2,X,09,2020
1,0115,88,5,1220,52476,0,139,1,X,09,2020
1,0115,88,5,1220,3799,0,147,2,X,09,2020
1,0115,89,5,1220,60615,0,2711,1,X,09,2020
1,0115,90,5,1220,788935,0,13336,1,X,09,2020
1,0115,90,5,1220,836181,0,12014,2,X,09,2020
1,0115,91,5,1220,3022,0,58,1,X,09,2020
1,0115,93,5,1220,21102,0,103,1,X,09,2020
1,0115,94,5,1220,553248,0,19658,1,X,09,2020
1,0115,94,5,1220,780847,0,23769,2,X,09,2020
1,0115,95,5,1220,76455,0,2775,1,X,09,2020
1,0115,95,5,1220,267638,0,12021,2,X,09,2020
1,0115,96,5,1220,108221,0,4960,1,X,09,2020
1,0115,96,5,1220,14475,0,1389,2,X,09,2020
1,0115,97,5,1220,15213,0,298,1,X,09,2020
1,0115,98,5,1220,18350,0,0,1,X,09,2020
1,0115,98,5,1220,15295,0,121,2,X,09,2020
1,0118,10,5,1220,64550,0,1392,1,X,09,2020
1,0118,48,5,1220,86262,0,10203,1,X,09,2020
1,0118,70,5,1220,10464,0,149,2,X,09,2020
1,0118,84,5,1220,11875,0,232,1,X,09,2020
1,0118,85,5,1220,3003,0,7,1,X,09,2020
1,0118,87,5,1220,7952,0,353,1,X,09,2020
1,0127,07,5,1220,53649,0,2062,1,X,09,2020
1,0127,20,5,1220,306272,0,5996,1,X,09,2020
1,0127,22,5,1220,2623,0,51,1,X,09,2020
1,0127,27,5,1220,33620,0,1999,1,X,09,2020
1,0127,39,5,1220,67033,0,5182,1,X,09,2020
1,0127,44,5,1220,27102,0,236,1,X,09,2020
1,0127,48,5,1220,24733,0,2845,1,X,09,2020
1,0127,84,5,1220,32452,0,817,1,X,09,2020
1,0127,84,5,1220,55736,0,1109,2,X,09,2020
1,0127,90,5,1220,7268,0,142,1,X,09,2020
1,0131,44,5,1220,18374,0,268,1,X,09,2020
1,01XX,03,1,1220,2074766,336866,41994,1,X,09,2020
1,01XX,08,1,1220,42954,73277,842,2,X,09,2020
1,01XX,08,3,1220,75583,14406,3592,1,X,09,2020
1,01XX,08,3,1220,43687,8106,2077,2,X,09,2020
1,01XX,20,3,1220,19266,17696,377,1,X,09,2020
1,01XX,23,1,1220,138726,57561,3401,1,X,09,2020
1,01XX,25,3,1220,4346,1000,85,2,X,09,2020
1,01XX,44,3,1220,10168,24740,198,1,X,09,2020
1,01XX,71,3,1220,20112,1,136,2,X,09,2020
1,01XX,84,3,1220,89009,2373,1449,1,X,09,2020
1,01XX,84,3,1220,27696,385,648,2,X,09,2020
1,01XX,84,3,2010,18150,249,0,1,0,09,2020
1,01XX,85,3,1220,30449,261,303,1,X,09,2020
1,01XX,85,3,1220,43753,37,246,2,X,09,2020
1,01XX,85,3,2010,38907,111,0,1,0,09,2020
1,01XX,87,1,1220,24504,3251,196,1,X,09,2020
1,01XX,87,1,1220,21076,1501,169,2,X,09,2020
1,01XX,87,3,1220,2750,972,122,1,X,09,2020
1,01XX,88,3,1220,1994856,8356,755,2,X,09,2020
1,01XX,89,3,1220,8426,528,453,1,X,09,2020
1,01XX,90,3,1220,80216,248,161,1,X,09,2020
1,01XX,90,3,1220,11897,439,233,2,X,09,2020
1,01XX,90,3,2010,13000,1,0,1,0,09,2020
1,01XX,94,1,1220,19593,7781,383,1,X,09,2020
1,0203,23,5,1220,137232,0,17606,1,X,09,2020
1,0203,25,6,1220,43448,0,846,1,X,09,2020
1,0203,29,5,1220,2647,0,105,1,X,09,2020
1,0203,32,5,1220,82860,0,834,1,X,09,2020
1,0203,39,5,1220,141442,0,2464,1,X,09,2020
1,0203,44,5,1220,60973,0,3065,1,X,09,2020
1,0203,48,5,1220,21233,0,420,1,X,09,2020
1,0203,84,5,1220,21251,0,330,1,X,09,2020
1,0203,84,5,1220,3103,0,71,2,X,09,2020
1,0203,90,5,1220,3590,0,70,1,X,09,2020
1,0206,34,5,1220,49042,0,1895,1,X,09,2020
1,0206,39,5,1220,34944,0,992,1,X,09,2020
1,0206,39,5,1220,3210,0,111,2,X,09,2020
1,0206,44,5,1220,496239,0,15869,1,X,09,2020
1,0206,47,5,1220,14127,0,1153,1,X,09,2020
1,0206,73,5,1220,2633,0,51,1,X,09,2020
1,0206,84,5,1220,17269,0,516,1,X,09,2020
1,0206,85,5,1220,58992,0,296,2,X,09,2020
1,0206,94,5,1220,5429,0,451,1,X,09,2020
1,0206,95,5,1220,5132,0,188,1,X,09,2020
1,0207,84,5,1220,3415,0,67,1,X,09,2020
1,0207,84,5,1220,7261,0,142,2,X,09,2020
1,0207,85,5,1220,21164,0,414,2,X,09,2020
1,0207,88,5,1220,58022,0,1260,1,X,09,2020
1,0207,95,5,1220,3640,0,331,2,X,09,2020
1,0209,08,5,1220,290576,0,5681,1,X,09,2020
1,0209,08,5,1220,39857,0,781,2,X,09,2020
1,0209,11,5,1220,13009,0,254,1,X,09,2020
1,0209,12,5,1220,26484,0,113,1,X,09,2020
1,0209,14,5,1220,11565,0,909,1,X,09,2020
1,0209,15,5,1220,16790,0,841,1,X,09,2020
1,0209,17,5,1220,71636,0,1403,1,X,09,2020
1,0209,17,5,1220,5923,0,936,2,X,09,2020
1,0209,18,5,1220,62265,0,148,1,X,09,2020
1,0209,18,5,1220,15809,0,1575,2,X,09,2020
1,0209,19,5,1220,267786,0,22906,1,X,09,2020
1,0209,20,5,1220,4967,0,97,1,X,09,2020
1,0209,21,5,1220,12208,0,1657,1,X,09,2020
1,0209,23,5,1220,10257,0,169,1,X,09,2020
1,0209,25,5,1220,336429,0,14662,1,X,09,2020
1,0209,25,5,1220,13949,0,217,2,X,09,2020
1,0209,26,5,1220,241811,0,248,1,X,09,2020
1,0209,27,5,1220,74175,0,2358,1,X,09,2020
1,0209,27,5,1220,2859,0,136,2,X,09,2020
1,0209,28,5,1220,207216,0,4423,1,X,09,2020
1,0209,28,5,1220,27515,0,730,2,X,09,2020
1,0209,29,5,1220,44233,0,1306,1,X,09,2020
1,0209,29,5,1220,7724,0,88,2,X,09,2020
1,0209,30,5,1220,30518,0,646,1,X,09,2020
1,0209,30,5,1220,14755,0,241,2,X,09,2020
1,0209,31,5,1220,49696,0,2242,1,X,09,2020
1,0209,32,5,1220,111986,0,2335,1,X,09,2020
1,0209,32,5,1220,75869,0,1197,2,X,09,2020
1,0209,33,5,1220,107480,0,1097,1,X,09,2020
1,0209,33,5,1220,16516,0,81,2,X,09,2020
1,0209,34,5,1220,18009,0,544,1,X,09,2020
1,0209,34,5,1220,18764,0,772,2,X,09,2020
1,0209,35,5,1220,3073,0,280,2,X,09,2020
1,0209,37,5,1220,12123,0,13,1,X,09,2020
1,0209,38,5,1220,186087,0,9265,1,X,09,2020
1,0209,38,5,1220,24671,0,478,2,X,09,2020
1,0209,39,5,1220,2992620,0,123718,1,X,09,2020
