TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,09,5,1220,8670,0,170,2,X,05,2020
1,0101,11,5,1220,5434,0,106,1,X,05,2020
1,0101,13,5,1220,5143,0,100,1,X,05,2020
1,0101,18,5,1220,5621,0,110,1,X,05,2020
1,0101,20,5,1220,7718,0,150,2,X,05,2020
1,0101,28,5,1220,3894,0,76,1,X,05,2020
1,0101,28,5,1220,33599,0,659,2,X,05,2020
1,0101,32,5,1220,7386,0,144,1,X,05,2020
1,0101,33,5,1220,15853,0,311,1,X,05,2020
1,0101,38,5,1220,701568,0,8288,1,X,05,2020
1,0101,38,5,1220,7980,0,156,2,X,05,2020
1,0101,39,5,1220,41621,0,812,1,X,05,2020
1,0101,39,5,1220,4622,0,0,2,X,05,2020
1,0101,48,5,1220,39590,0,602,1,X,05,2020
1,0101,56,5,1220,7048,0,138,1,X,05,2020
1,0101,68,5,1220,28602,0,561,1,X,05,2020
1,0101,70,5,1220,10977,0,215,1,X,05,2020
1,0101,72,5,1220,8095,0,608,1,X,05,2020
1,0101,72,6,1220,119456,0,5406,1,X,05,2020
1,0101,74,6,1220,15960,0,348,1,X,05,2020
1,0101,84,5,1220,25005,0,489,1,X,05,2020
1,0101,84,5,1220,30030,0,667,2,X,05,2020
1,0101,85,5,1220,214311,0,2642,1,X,05,2020
1,0101,85,5,1220,8425,0,165,2,X,05,2020
1,0101,86,8,1220,3580,0,0,2,X,05,2020
1,0101,87,5,1220,26090,0,511,1,X,05,2020
1,0101,87,5,1220,15900,0,223,2,X,05,2020
1,0101,89,8,1220,1284547,0,12718,2,X,05,2020
1,0101,90,5,1220,83645,0,1693,1,X,05,2020
1,0101,90,5,1220,29190,0,571,2,X,05,2020
1,0101,95,5,1220,37435,0,734,2,X,05,2020
1,0102,22,5,1220,24274,0,475,1,X,05,2020
1,0102,48,5,1220,6184,0,120,1,X,05,2020
1,0102,72,5,1220,6657,0,357,1,X,05,2020
1,0102,72,6,1220,96036,0,3213,1,X,05,2020
1,0103,05,5,1220,47866,0,1247,1,X,05,2020
1,0103,72,5,1220,2990,0,74,1,X,05,2020
1,0103,73,5,1220,11396,0,462,1,X,05,2020
1,0103,84,5,1220,176708,0,3494,1,X,05,2020
1,0103,95,5,1220,33362,0,1220,1,X,05,2020
1,0104,17,5,1220,1841164,0,91494,1,X,05,2020
1,0104,19,5,1220,36582,0,2763,1,X,05,2020
1,0104,25,5,1220,20938,0,410,1,X,05,2020
1,0104,26,5,1220,261676,0,1428,1,X,05,2020
1,0104,28,5,1220,31790,0,4715,1,X,05,2020
1,0104,29,5,1220,11645,0,228,1,X,05,2020
1,0104,32,5,1220,76340,0,107,2,X,05,2020
1,0104,34,5,1220,17444,0,342,1,X,05,2020
1,0104,39,5,1220,11207,0,380,1,X,05,2020
1,0104,40,5,1220,13148,0,292,2,X,05,2020
1,0104,44,5,1220,1871659,0,97419,1,X,05,2020
1,0104,44,6,1220,92486,0,3219,1,X,05,2020
1,0104,47,5,1220,884171,0,39363,1,X,05,2020
1,0104,47,5,1220,61175,0,871,2,X,05,2020
1,0104,47,6,1220,274348,0,9017,1,X,05,2020
1,0104,48,5,1220,4324896,0,426338,1,X,05,2020
1,0104,49,5,1220,20709,0,966,1,X,05,2020
1,0104,51,5,1220,2835,0,64,2,X,05,2020
1,0104,54,5,1220,781863,0,7712,1,X,05,2020
1,0104,54,5,1220,2819,0,27,2,X,05,2020
1,0104,55,5,1220,457757,0,4517,1,X,05,2020
1,0104,58,5,1220,13536,0,239,1,X,05,2020
1,0104,59,5,1220,31469,0,704,1,X,05,2020
1,0104,59,5,1220,6491,0,351,2,X,05,2020
1,0104,68,5,1220,187906,0,8887,1,X,05,2020
1,0104,69,5,1220,12380,0,360,1,X,05,2020
1,0104,72,5,1220,10800,0,714,1,X,05,2020
1,0104,79,5,1220,29861,0,2083,2,X,05,2020
1,0104,82,5,1220,6691,0,0,1,X,05,2020
1,0104,83,5,1220,41481,0,1086,1,X,05,2020
1,0104,84,5,1220,151645,0,1567,1,X,05,2020
1,0104,84,5,1220,217111,0,9014,2,X,05,2020
1,0104,85,5,1220,7439,0,161,2,X,05,2020
1,0104,87,5,1220,129021,0,1715,1,X,05,2020
1,0104,89,5,1220,54481,0,762,1,X,05,2020
1,0104,95,5,1220,9308,0,182,1,X,05,2020
1,0104,96,5,1220,35413,0,3663,1,X,05,2020
1,0104,98,5,1220,73159,0,1588,1,X,05,2020
1,0105,15,5,1220,25216,0,80,1,X,05,2020
1,0105,23,6,1220,21362,0,1016,1,X,05,2020
1,0105,25,6,1220,927412,0,87565,2,X,05,2020
1,0105,39,5,1220,11994,0,171,1,X,05,2020
1,0105,44,6,1220,712959,0,86167,1,X,05,2020
1,0105,48,5,1220,27228,0,160,1,X,05,2020
1,0105,54,5,1220,22084,0,1188,1,X,05,2020
1,0106,01,5,1220,172629,0,1882,1,X,05,2020
1,0106,02,5,1220,10902,0,213,1,X,05,2020
1,0106,03,5,1220,799746,0,18583,1,X,05,2020
1,0106,03,5,1220,996478,0,26015,2,X,05,2020
1,0106,05,5,1220,982305,0,75933,1,X,05,2020
1,0106,06,5,1220,473229,0,5240,1,X,05,2020
1,0106,07,5,1220,1016746,0,70720,1,X,05,2020
1,0106,07,5,1220,13056,0,503,2,X,05,2020
1,0106,08,5,1220,326551,0,10942,1,X,05,2020
1,0106,08,5,1220,1625168,0,33864,2,X,05,2020
1,0106,11,5,1220,71536,0,6947,1,X,05,2020
1,0106,11,5,1220,6369,0,989,2,X,05,2020
1,0106,12,5,1220,22552,0,2760,1,X,05,2020
1,0106,15,5,1220,249382,0,5889,1,X,05,2020
1,0106,15,5,1220,9474,0,47,2,X,05,2020
1,0106,16,5,1220,226893,0,9936,1,X,05,2020
1,0106,16,5,1220,12860,0,251,2,X,05,2020
1,0106,17,5,1220,3149,0,128,2,X,05,2020
1,0106,18,5,1220,38954,0,166,1,X,05,2020
1,0106,19,5,1220,828346,0,55001,1,X,05,2020
1,0106,20,5,1220,267718,0,32315,1,X,05,2020
1,0106,21,5,1220,214817,0,19153,1,X,05,2020
1,0106,22,5,1220,675894,0,44871,1,X,05,2020
1,0106,22,5,1220,159418,0,10323,2,X,05,2020
1,0106,23,5,1220,109506,0,1432,1,X,05,2020
1,0106,25,5,1220,774815,0,7992,1,X,05,2020
1,0106,27,5,1220,1040681,0,23262,1,X,05,2020
1,0106,28,5,1220,245846,0,14639,1,X,05,2020
1,0106,28,5,1220,50835,0,751,2,X,05,2020
1,0106,29,5,1220,252213,0,4708,1,X,05,2020
1,0106,29,5,1220,54380,0,3220,2,X,05,2020
1,0106,31,5,1220,146293,0,11273,1,X,05,2020
1,0106,31,5,1220,15204,0,298,2,X,05,2020
1,0106,32,5,1220,200733,0,6124,1,X,05,2020
1,0106,32,5,1220,7848,0,136,2,X,05,2020
1,0106,33,5,1220,461889,0,7726,1,X,05,2020
1,0106,33,5,1220,287499,0,4914,2,X,05,2020
1,0106,34,5,1220,107907,0,2542,1,X,05,2020
1,0106,34,5,1220,10226,0,146,2,X,05,2020
1,0106,35,5,1220,267560,0,2487,1,X,05,2020
1,0106,38,5,1220,1121696,0,31093,1,X,05,2020
1,0106,38,5,1220,8815,0,858,2,X,05,2020
1,0106,39,5,1220,2830068,0,113662,1,X,05,2020
1,0106,39,5,1220,446568,0,20226,2,X,05,2020
1,0106,40,5,1220,2511198,0,165285,1,X,05,2020
1,0106,40,5,1220,345006,0,11485,2,X,05,2020
1,0106,42,5,1220,3508,0,87,1,X,05,2020
1,0106,44,5,1220,1012961,0,58173,1,X,05,2020
1,0106,44,5,1220,57420,0,2131,2,X,05,2020
1,0106,47,5,1220,7761,0,521,1,X,05,2020
1,0106,47,5,1220,246751,0,8253,2,X,05,2020
1,0106,48,5,1220,1461813,0,94901,1,X,05,2020
1,0106,48,5,1220,37326,0,3625,2,X,05,2020
1,0106,54,5,1220,420731,0,3983,1,X,05,2020
1,0106,56,5,1220,1516502,0,16039,1,X,05,2020
1,0106,56,5,1220,18479,0,998,2,X,05,2020
1,0106,57,5,1220,79823,0,2949,1,X,05,2020
1,0106,58,5,1220,3834,0,191,2,X,05,2020
1,0106,59,5,1220,299217,0,10323,1,X,05,2020
1,0106,59,5,1220,6267,0,219,2,X,05,2020
1,0106,62,5,1220,23845,0,118,2,X,05,2020
1,0106,63,5,1220,399901,0,4485,1,X,05,2020
1,0106,63,5,1220,4897,0,98,2,X,05,2020
1,0106,64,5,1220,3947,0,5,1,X,05,2020
1,0106,68,5,1220,842640,0,34890,1,X,05,2020
1,0106,68,5,1220,129440,0,1281,2,X,05,2020
1,0106,69,5,1220,50135,0,6278,1,X,05,2020
1,0106,70,5,1220,86221,0,4103,1,X,05,2020
1,0106,70,5,1220,17349,0,345,2,X,05,2020
1,0106,72,5,1220,355988,0,9361,1,X,05,2020
1,0106,72,5,1220,50588,0,803,2,X,05,2020
1,0106,72,6,1220,10157,0,178,1,X,05,2020
1,0106,73,5,1220,1760194,0,124575,1,X,05,2020
1,0106,73,5,1220,177625,0,7568,2,X,05,2020
1,0106,73,6,1220,26622,0,821,1,X,05,2020
1,0106,74,5,1220,19661,0,890,1,X,05,2020
1,0106,76,5,1220,1129991,0,68228,1,X,05,2020
1,0106,76,5,1220,17952,0,81,2,X,05,2020
1,0106,78,5,1220,277865,0,2746,2,X,05,2020
1,0106,82,5,1220,15571,0,440,1,X,05,2020
1,0106,82,5,1220,27911,0,276,2,X,05,2020
1,0106,83,5,1220,49901,0,494,1,X,05,2020
1,0106,83,5,1220,10804,0,206,2,X,05,2020
1,0106,84,5,1220,7025952,0,128745,1,X,05,2020
1,0106,84,5,1220,3548672,0,50158,2,X,05,2020
1,0106,85,5,1220,1818679,0,39625,1,X,05,2020
1,0106,85,5,1220,98344,0,1779,2,X,05,2020
1,0106,86,5,1220,150784,0,2191,1,X,05,2020
1,0106,86,5,1220,24866,0,0,2,X,05,2020
