TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,19,5,1220,106658,0,2090,1,X,06,2021
1,0101,19,5,1220,8243,0,160,2,X,06,2021
1,0101,20,5,1220,28653,0,560,1,X,06,2021
1,0101,20,5,1220,38679,0,758,2,X,06,2021
1,0101,25,6,1220,11052,0,216,1,X,06,2021
1,0101,27,5,1220,13688,0,202,2,X,06,2021
1,0101,29,5,1220,5433,0,0,1,X,06,2021
1,0101,29,5,1220,16262,0,318,2,X,06,2021
1,0101,34,5,1220,3270,0,0,2,X,06,2021
1,0101,38,5,1220,2810,0,54,1,X,06,2021
1,0101,38,5,1220,9176,0,178,2,X,06,2021
1,0101,39,5,1220,387602,0,7669,1,X,06,2021
1,0101,39,5,1220,50166,0,982,2,X,06,2021
1,0101,39,6,1220,1793909,0,32906,1,X,06,2021
1,0101,40,5,1220,67019,0,1313,1,X,06,2021
1,0101,42,5,1220,19458,0,117,1,X,06,2021
1,0101,42,5,1220,12986,0,77,2,X,06,2021
1,0101,44,5,1220,4063,0,163,1,X,06,2021
1,0101,48,5,1220,46614,0,919,1,X,06,2021
1,0101,55,5,1220,7241,0,142,2,X,06,2021
1,0101,63,5,1220,55234,0,509,1,X,06,2021
1,0101,63,5,1220,10089,0,93,2,X,06,2021
1,0101,70,5,1220,94049,0,1680,1,X,06,2021
1,0101,72,5,1220,673292,0,13193,1,X,06,2021
1,0101,72,6,1220,82552,0,2862,1,X,06,2021
1,0101,73,5,1220,15261,0,576,1,X,06,2021
1,0101,73,5,1220,6626,0,65,2,X,06,2021
1,0101,76,5,1220,234508,0,4597,1,X,06,2021
1,0101,76,5,1220,66514,0,1237,2,X,06,2021
1,0101,82,5,1220,5688,0,111,2,X,06,2021
1,0101,84,5,1220,362056,0,6188,1,X,06,2021
1,0101,84,5,1220,86829,0,1802,2,X,06,2021
1,0101,85,5,1220,203264,0,3805,1,X,06,2021
1,0101,87,5,1220,10754,0,178,1,X,06,2021
1,0101,87,5,1220,19492,0,310,2,X,06,2021
1,0101,89,8,1220,222759,0,2205,1,X,06,2021
1,0101,89,8,1220,2710728,0,22031,2,X,06,2021
1,0101,90,5,1220,88517,0,1734,1,X,06,2021
1,0101,94,5,1220,19156,0,181,1,X,06,2021
1,0101,94,5,1220,82197,0,1612,2,X,06,2021
1,0101,95,5,1220,64236,0,1259,1,X,06,2021
1,0102,72,6,1220,66927,0,1472,1,X,06,2021
1,0102,94,5,1220,3955,0,90,2,X,06,2021
1,0102,98,8,1220,88814,0,81,1,X,06,2021
1,0103,05,5,1220,45747,0,1557,1,X,06,2021
1,0103,34,5,1220,4179,0,81,1,X,06,2021
1,0103,44,5,1220,28134,0,702,1,X,06,2021
1,0103,72,5,1220,63230,0,91,1,X,06,2021
1,0103,84,5,1220,3229,0,96,2,X,06,2021
1,0103,89,8,1220,364969,0,3612,1,X,06,2021
1,0103,95,5,1220,26827,0,981,1,X,06,2021
1,0104,01,5,1220,152961,0,2928,1,X,06,2021
1,0104,05,5,1220,9254,0,269,1,X,06,2021
1,0104,16,5,1220,87713,0,3682,1,X,06,2021
1,0104,17,5,1220,1307104,0,60790,1,X,06,2021
1,0104,19,5,1220,69449,0,5057,1,X,06,2021
1,0104,21,5,1220,58525,0,149,1,X,06,2021
1,0104,23,5,1220,11944,0,234,1,X,06,2021
1,0104,25,5,1220,25408,0,2398,1,X,06,2021
1,0104,28,5,1220,21676,0,3242,1,X,06,2021
1,0104,29,5,1220,2618,0,64,1,X,06,2021
1,0104,31,5,1220,28358,0,3560,1,X,06,2021
1,0104,32,5,1220,4503,0,88,1,X,06,2021
1,0104,38,5,1220,39934,0,1636,1,X,06,2021
1,0104,39,5,1220,75432,0,3789,1,X,06,2021
