TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,09,5,1220,40320,0,790,1,X,10,2021
1,0101,19,5,1220,45444,0,891,1,X,10,2021
1,0101,20,5,1220,10099,0,197,2,X,10,2021
1,0101,28,5,1220,2815,0,55,2,X,10,2021
1,0101,29,5,1220,32426,0,636,1,X,10,2021
1,0101,29,5,1220,11314,0,221,2,X,10,2021
1,0101,29,6,1220,119452,0,2341,1,X,10,2021
1,0101,30,5,1220,14614,0,283,2,X,10,2021
1,0101,32,5,1220,8733,0,171,2,X,10,2021
1,0101,34,5,1220,17771,0,348,1,X,10,2021
1,0101,34,5,1220,13378,0,275,2,X,10,2021
1,0101,35,5,1220,4590,0,94,1,X,10,2021
1,0101,38,5,1220,31794,0,623,2,X,10,2021
1,0101,39,5,1220,518171,0,9877,1,X,10,2021
1,0101,39,5,1220,39919,0,782,2,X,10,2021
1,0101,39,6,1220,824730,0,13660,1,X,10,2021
1,0101,44,6,1220,82456,0,816,1,X,10,2021
1,0101,48,5,1220,73566,0,1478,1,X,10,2021
1,0101,48,5,1220,7081,0,287,2,X,10,2021
1,0101,62,5,1220,4160,0,83,2,X,10,2021
1,0101,68,5,1220,7234,0,141,1,X,10,2021
1,0101,69,5,1220,11807,0,236,1,X,10,2021
1,0101,72,5,1220,34643,0,677,1,X,10,2021
1,0101,72,6,1220,12316,0,764,1,X,10,2021
1,0101,73,5,1220,40977,0,815,1,X,10,2021
1,0101,84,5,1220,23105,0,452,1,X,10,2021
1,0101,84,5,1220,330320,0,2508,2,X,10,2021
1,0101,84,6,1220,34691,0,379,2,X,10,2021
1,0101,85,5,1220,152129,0,2981,1,X,10,2021
1,0101,85,5,1220,26695,0,402,2,X,10,2021
1,0101,85,6,1220,27981,0,258,2,X,10,2021
1,0101,86,5,1220,3183,0,62,2,X,10,2021
1,0101,87,5,1220,75964,0,2246,1,X,10,2021
1,0101,90,5,1220,17016,0,333,1,X,10,2021
1,0101,92,6,1220,19496,0,161,2,X,10,2021
1,0101,94,5,1220,3303,0,65,1,X,10,2021
1,0101,94,5,1220,3023,0,61,2,X,10,2021
1,0101,95,5,1220,12328,0,242,1,X,10,2021
1,0101,95,5,1220,7015,0,137,2,X,10,2021
1,0102,72,6,1220,14659,0,402,1,X,10,2021
1,0102,88,5,1220,30411,0,595,2,X,10,2021
1,0102,94,5,1220,32373,0,84,1,X,10,2021
1,0103,05,5,1220,92905,0,3133,1,X,10,2021
1,0103,73,5,1220,83166,0,3164,1,X,10,2021
1,0103,84,5,1220,9431,0,184,1,X,10,2021
1,0103,85,5,1220,5708,0,125,1,X,10,2021
1,0104,01,5,1220,125599,0,2396,1,X,10,2021
1,0104,08,5,1220,10465,0,205,2,X,10,2021
1,0104,10,6,1220,22087,0,433,1,X,10,2021
1,0104,12,5,1220,35775,0,1346,1,X,10,2021
1,0104,17,5,1220,260033,0,7517,1,X,10,2021
1,0104,18,5,1220,88796,0,4574,1,X,10,2021
1,0104,19,5,1220,209075,0,13842,1,X,10,2021
1,0104,21,5,1220,61311,0,80,1,X,10,2021
1,0104,25,5,1220,28333,0,2364,1,X,10,2021
1,0104,25,6,1220,58516,0,300,1,X,10,2021
1,0104,27,5,1220,10978,0,215,1,X,10,2021
1,0104,31,5,1220,76710,0,2916,1,X,10,2021
1,0104,32,5,1220,3580,0,125,2,X,10,2021
1,0104,34,5,1220,34279,0,339,1,X,10,2021
1,0104,38,5,1220,296474,0,5497,1,X,10,2021
1,0104,39,5,1220,14057,0,479,1,X,10,2021
1,0104,39,5,1220,15653,0,533,2,X,10,2021
1,0104,40,5,1220,2972,0,187,1,X,10,2021
1,0104,42,5,1220,9297,0,270,1,X,10,2021
1,0104,44,5,1220,10861619,0,445539,1,X,10,2021
1,0104,44,5,1220,7169,0,138,2,X,10,2021
1,0104,47,5,1220,493663,0,33875,1,X,10,2021
1,0104,48,5,1220,7710091,0,758050,1,X,10,2021
1,0104,48,5,1220,3825,0,111,2,X,10,2021
1,0104,48,6,1220,741153,0,6075,1,X,10,2021
1,0104,49,5,1220,91339,0,2638,1,X,10,2021
1,0104,54,5,1220,707743,0,11402,1,X,10,2021
1,0104,55,5,1220,630123,0,10191,1,X,10,2021
1,0104,55,5,1220,4932,0,49,2,X,10,2021
1,0104,56,5,1220,7990,0,144,1,X,10,2021
1,0104,59,5,1220,9563,0,124,1,X,10,2021
1,0104,65,5,1220,3261,0,98,2,X,10,2021
1,0104,68,5,1220,78673,0,3724,1,X,10,2021
1,0104,69,5,1220,22850,0,665,1,X,10,2021
1,0104,72,5,1220,98505,0,5123,1,X,10,2021
1,0104,72,6,1220,301733,0,7556,1,X,10,2021
1,0104,73,5,1220,48890,0,635,2,X,10,2021
1,0104,74,5,1220,78673,0,564,1,X,10,2021
1,0104,76,5,1220,163639,0,14381,1,X,10,2021
1,0104,84,5,1220,76388,0,1713,1,X,10,2021
1,0104,84,5,1220,1677303,0,49717,2,X,10,2021
1,0104,85,5,1220,15581,0,361,2,X,10,2021
1,0104,87,5,1220,1006763,0,27781,1,X,10,2021
1,0104,87,5,1220,16063,0,455,2,X,10,2021
1,0104,89,5,1220,379534,0,4688,1,X,10,2021
1,0104,94,5,1220,54871,0,4094,1,X,10,2021
1,0104,95,5,1220,10222,0,334,1,X,10,2021
1,0104,95,5,1220,13155,0,399,2,X,10,2021
1,0104,97,5,1220,6311,0,136,1,X,10,2021
