TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,05,5,1220,76001,0,1490,2,X,03,2022
1,0101,18,5,1220,17734,0,347,1,X,03,2022
1,0101,19,5,1220,10720,0,205,2,X,03,2022
1,0101,20,5,1220,7947,0,155,1,X,03,2022
1,0101,29,5,1220,23149,0,454,1,X,03,2022
1,0101,29,5,1220,13646,0,267,2,X,03,2022
1,0101,32,5,1220,8930,0,174,1,X,03,2022
1,0101,33,5,1220,12753,0,165,1,X,03,2022
1,0101,34,5,1220,9769,0,161,1,X,03,2022
1,0101,35,5,1220,8171,0,160,1,X,03,2022
1,0101,37,5,1220,376952,0,6638,1,X,03,2022
1,0101,38,5,1220,15842,0,310,1,X,03,2022
1,0101,38,5,1220,16878,0,330,2,X,03,2022
1,0101,39,5,1220,3439941,0,65000,1,X,03,2022
1,0101,39,5,1220,188096,0,3685,2,X,03,2022
1,0101,39,6,1220,311617,0,6109,1,X,03,2022
1,0101,40,5,1220,47221,0,923,1,X,03,2022
1,0101,47,5,1220,7420,0,162,1,X,03,2022
1,0101,48,5,1220,8930,0,175,1,X,03,2022
1,0101,49,5,1220,3411,0,67,2,X,03,2022
1,0101,54,5,1220,121281,0,1838,1,X,03,2022
1,0101,55,5,1220,397799,0,2359,1,X,03,2022
1,0101,56,5,1220,2660658,0,26744,1,X,03,2022
1,0101,58,5,1220,5254,0,102,1,X,03,2022
1,0101,61,5,1220,132864,0,2599,2,X,03,2022
1,0101,62,5,1220,415453,0,8488,2,X,03,2022
1,0101,64,5,1220,29288,0,635,2,X,03,2022
1,0101,67,5,1220,33427,0,616,1,X,03,2022
1,0101,70,5,1220,4543,0,89,1,X,03,2022
1,0101,72,5,1220,25343,0,495,1,X,03,2022
1,0101,72,5,1220,24599,0,442,2,X,03,2022
1,0101,72,6,1220,165331,0,4932,1,X,03,2022
1,0101,73,5,1220,45108,0,1101,1,X,03,2022
1,0101,73,5,1220,2833,0,83,2,X,03,2022
1,0101,74,5,1220,2755,0,0,1,X,03,2022
1,0101,82,5,1220,4912,0,96,1,X,03,2022
1,0101,82,5,1220,123560,0,1614,2,X,03,2022
1,0101,84,5,1220,573054,0,8146,1,X,03,2022
1,0101,84,5,1220,17678,0,311,2,X,03,2022
1,0101,85,5,1220,158881,0,3114,1,X,03,2022
1,0101,85,5,1220,110976,0,2170,2,X,03,2022
1,0101,87,5,1220,24310,0,475,1,X,03,2022
1,0101,90,5,1220,17339,0,280,1,X,03,2022
1,0101,90,5,1220,3393,0,66,2,X,03,2022
1,0101,94,5,1220,6168,0,120,1,X,03,2022
1,0101,94,6,1220,73602,0,1451,1,X,03,2022
1,0102,72,6,1220,34423,0,315,1,X,03,2022
1,0103,61,5,1220,3656,0,52,2,X,03,2022
1,0103,73,5,1220,18628,0,754,1,X,03,2022
1,0103,76,5,1220,6820,0,148,1,X,03,2022
1,0103,84,5,1220,50171,0,146,1,X,03,2022
1,0103,84,5,1220,10776,0,320,2,X,03,2022
1,0103,87,5,1220,2615,0,51,1,X,03,2022
1,0104,01,5,1220,179096,0,3410,1,X,03,2022
1,0104,07,5,1220,66436,0,2559,1,X,03,2022
1,0104,08,5,1220,107690,0,3545,1,X,03,2022
1,0104,13,5,1220,70154,0,1090,1,X,03,2022
1,0104,13,5,1220,7551,0,147,2,X,03,2022
1,0104,17,5,1220,298428,0,14830,1,X,03,2022
1,0104,19,5,1220,47172,0,1790,1,X,03,2022
1,0104,21,5,1220,13661,0,1854,1,X,03,2022
1,0104,25,5,1220,5553,0,524,1,X,03,2022
1,0104,28,5,1220,28408,0,3554,1,X,03,2022
1,0104,31,5,1220,7655,0,78,1,X,03,2022
1,0104,32,5,1220,6400,0,224,2,X,03,2022
1,0104,35,5,1220,2647,0,131,1,X,03,2022
1,0104,38,5,1220,94899,0,2262,1,X,03,2022
1,0104,39,5,1220,67722,0,1554,1,X,03,2022
1,0104,39,5,1220,26535,0,846,2,X,03,2022
1,0104,44,5,1220,17780193,0,577773,1,X,03,2022
1,0104,47,5,1220,216989,0,17620,1,X,03,2022
1,0104,48,5,1220,10303034,0,983349,1,X,03,2022
1,0104,49,5,1220,226753,0,6600,1,X,03,2022
1,0104,54,5,1220,862766,0,13318,1,X,03,2022
1,0104,55,5,1220,592020,0,9006,1,X,03,2022
1,0104,56,5,1220,14906,0,281,1,X,03,2022
1,0104,57,5,1220,2923,0,55,1,X,03,2022
1,0104,58,5,1220,4098,0,52,1,X,03,2022
1,0104,58,5,1220,15216,0,217,2,X,03,2022
1,0104,59,5,1220,3894,0,52,1,X,03,2022
1,0104,63,5,1220,18682,0,662,2,X,03,2022
1,0104,68,5,1220,611085,0,28574,1,X,03,2022
1,0104,68,6,1220,73755,0,3510,1,X,03,2022
1,0104,69,5,1220,12169,0,353,1,X,03,2022
1,0104,70,5,1220,2792,0,67,2,X,03,2022
1,0104,71,5,1220,2568,0,31,2,X,03,2022
1,0104,72,5,1220,2867,0,12,1,X,03,2022
1,0104,73,5,1220,31378,0,2680,1,X,03,2022
1,0104,73,5,1220,6424,0,147,2,X,03,2022
1,0104,74,5,1220,71433,0,286,1,X,03,2022
1,0104,76,5,1220,413363,0,11418,1,X,03,2022
1,0104,82,5,1220,7374,0,142,2,X,03,2022
1,0104,84,5,1220,520762,0,9462,1,X,03,2022
1,0104,84,5,1220,554873,0,12148,2,X,03,2022
