TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,19,5,1220,6334,0,121,2,X,12,2021
1,0101,20,5,1220,2822,0,55,1,X,12,2021
1,0101,20,5,1220,7342,0,143,2,X,12,2021
1,0101,28,5,1220,3643,0,71,2,X,12,2021
1,0101,29,5,1220,217307,0,4260,2,X,12,2021
1,0101,29,6,1220,122396,0,2400,1,X,12,2021
1,0101,32,5,1220,88678,0,1739,2,X,12,2021
1,0101,33,5,1220,24679,0,483,1,X,12,2021
1,0101,39,5,1220,379673,0,7436,1,X,12,2021
1,0101,39,5,1220,283179,0,4401,2,X,12,2021
1,0101,39,6,1220,306987,0,4785,1,X,12,2021
1,0101,40,5,1220,89537,0,1754,1,X,12,2021
1,0101,48,5,1220,8494,0,166,1,X,12,2021
1,0101,49,5,1220,9810,0,192,1,X,12,2021
1,0101,63,5,1220,4899,0,115,1,X,12,2021
1,0101,68,5,1220,20342,0,338,1,X,12,2021
1,0101,70,5,1220,13828,0,258,1,X,12,2021
1,0101,72,5,1220,9335,0,182,1,X,12,2021
1,0101,72,6,1220,164878,0,3826,1,X,12,2021
1,0101,73,5,1220,289888,0,2250,1,X,12,2021
1,0101,73,5,1220,3853,0,75,2,X,12,2021
1,0101,76,5,1220,3762,0,73,1,X,12,2021
1,0101,84,5,1220,136094,0,2675,1,X,12,2021
1,0101,84,5,1220,36391,0,699,2,X,12,2021
1,0101,85,5,1220,617922,0,613,2,X,12,2021
1,0101,87,5,1220,5063,0,99,1,X,12,2021
1,0101,89,5,1220,28124,0,1514,1,X,12,2021
1,0101,90,5,1220,8286,0,161,1,X,12,2021
1,0101,90,5,1220,4073,0,79,2,X,12,2021
1,0101,95,5,1220,33497,0,656,1,X,12,2021
1,0101,95,5,1220,33149,0,647,2,X,12,2021
1,0102,72,6,1220,537529,0,5433,1,X,12,2021
1,0102,74,6,1220,42211,0,181,1,X,12,2021
1,0102,76,6,1220,36992,0,314,1,X,12,2021
1,0102,94,5,1220,151672,0,174,1,X,12,2021
