TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,19,5,1220,10037,0,192,2,X,06,2022
1,0101,20,5,1220,18525,0,390,1,X,06,2022
1,0101,39,5,1220,1546052,0,29632,1,X,06,2022
1,0101,39,5,1220,152826,0,2995,2,X,06,2022
1,0101,54,5,1220,120879,0,938,1,X,06,2022
1,0101,55,5,1220,112105,0,1735,1,X,06,2022
1,0101,56,5,1220,2111494,0,28897,1,X,06,2022
1,0101,56,5,1220,7031,0,149,2,X,06,2022
1,0101,62,5,1220,3122,0,76,1,X,06,2022
1,0101,62,5,1220,579575,0,11375,2,X,06,2022
1,0101,64,5,1220,29145,0,543,2,X,06,2022
1,0101,72,6,1220,241485,0,5342,1,X,06,2022
1,0101,73,6,1220,41329,0,1212,1,X,06,2022
1,0101,84,5,1220,68279,0,1363,1,X,06,2022
1,0101,85,5,1220,154484,0,3085,1,X,06,2022
1,0101,89,8,1220,2954058,0,33141,1,X,06,2022
1,0102,89,8,1220,254022,0,2514,1,X,06,2022
1,0102,98,8,1220,337735,0,3344,1,X,06,2022
1,0103,03,5,1220,696243,0,11192,1,X,06,2022
1,0103,05,5,1220,46129,0,1569,1,X,06,2022
1,0103,61,5,1220,2603,0,81,2,X,06,2022
1,0103,62,5,1220,2650,0,86,2,X,06,2022
1,0103,84,5,1220,8175,0,192,1,X,06,2022
1,0103,89,5,1220,40923,0,405,1,X,06,2022
1,0104,01,5,1220,191993,0,3670,1,X,06,2022
1,0104,17,5,1220,4148385,0,201199,1,X,06,2022
1,0104,21,5,1220,61609,0,78,1,X,06,2022
1,0104,25,5,1220,34392,0,1727,1,X,06,2022
1,0104,27,5,1220,63117,0,805,1,X,06,2022
1,0104,28,6,1220,16044,0,2399,1,X,06,2022
1,0104,29,5,1220,15721,0,1019,1,X,06,2022
1,0104,31,5,1220,78640,0,7135,1,X,06,2022
1,0104,32,5,1220,6253,0,218,2,X,06,2022
1,0104,38,5,1220,44232,0,1815,1,X,06,2022
1,0104,39,5,1220,116525,0,4000,1,X,06,2022
1,0104,39,5,1220,22427,0,764,2,X,06,2022
1,0104,44,5,1220,6859069,0,234786,1,X,06,2022
1,0104,47,5,1220,248847,0,12820,1,X,06,2022
1,0104,48,5,1220,9938833,0,917751,1,X,06,2022
1,0104,48,6,1220,585827,0,16006,1,X,06,2022
1,0104,49,5,1220,41162,0,1198,1,X,06,2022
1,0104,54,5,1220,761167,0,12581,1,X,06,2022
1,0104,55,5,1220,557879,0,7823,1,X,06,2022
1,0104,56,5,1220,80678,0,847,1,X,06,2022
1,0104,58,5,1220,36247,0,922,1,X,06,2022
1,0104,58,5,1220,2755,0,82,2,X,06,2022
1,0104,59,5,1220,3211,0,298,1,X,06,2022
1,0104,68,5,1220,455787,0,21104,1,X,06,2022
1,0104,69,5,1220,25779,0,749,1,X,06,2022
1,0104,72,5,1220,21330,0,160,1,X,06,2022
1,0104,72,6,1220,61210,0,2343,1,X,06,2022
1,0104,73,5,1220,25020,0,786,1,X,06,2022
1,0104,73,5,1220,4003,0,423,2,X,06,2022
1,0104,74,5,1220,77090,0,299,1,X,06,2022
1,0104,76,5,1220,319459,0,21629,1,X,06,2022
1,0104,82,5,1220,3299,0,99,1,X,06,2022
1,0104,83,5,1220,7205,0,136,1,X,06,2022
1,0104,84,5,1220,37952,0,1908,1,X,06,2022
1,0104,84,5,1220,331851,0,9300,2,X,06,2022
1,0104,85,5,1220,24862,0,681,1,X,06,2022
1,0104,85,5,1220,10984,0,268,2,X,06,2022
1,0104,87,5,1220,2923638,0,76202,1,X,06,2022
1,0104,87,5,1220,78384,0,1462,2,X,06,2022
1,0104,89,5,1220,146790,0,2164,1,X,06,2022
1,0104,94,5,1220,9410,0,366,1,X,06,2022
1,0104,95,5,1220,7665,0,244,1,X,06,2022
