TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,15,5,1220,6176,0,57,2,X,02,2022
1,0101,16,5,1220,210153,0,3933,2,X,02,2022
1,0101,18,5,1220,11508,0,225,1,X,02,2022
1,0101,19,5,1220,8940,0,175,1,X,02,2022
1,0101,20,5,1220,20890,0,428,1,X,02,2022
1,0101,25,5,1220,6421,0,125,1,X,02,2022
1,0101,25,5,1220,6749,0,145,2,X,02,2022
1,0101,28,5,1220,11068,0,172,2,X,02,2022
1,0101,29,5,1220,21472,0,255,1,X,02,2022
1,0101,29,5,1220,5409,0,106,2,X,02,2022
1,0101,30,5,1220,49509,0,934,2,X,02,2022
1,0101,32,5,1220,4194,0,82,1,X,02,2022
1,0101,34,5,1220,29310,0,642,2,X,02,2022
1,0101,37,5,1220,293185,0,4127,1,X,02,2022
1,0101,38,5,1220,44512,0,677,1,X,02,2022
1,0101,39,5,1220,844450,0,16037,1,X,02,2022
1,0101,39,5,1220,49137,0,963,2,X,02,2022
1,0101,39,6,1220,621756,0,12189,1,X,02,2022
1,0101,40,5,1220,9255,0,181,1,X,02,2022
1,0101,48,5,1220,22346,0,437,1,X,02,2022
1,0101,55,5,1220,442591,0,2917,1,X,02,2022
1,0101,56,5,1220,1509039,0,23525,1,X,02,2022
1,0101,56,5,1220,7216,0,141,2,X,02,2022
1,0101,56,6,1220,52503,0,993,1,X,02,2022
1,0101,58,6,1220,31992,0,661,1,X,02,2022
1,0101,62,5,1220,346119,0,5907,2,X,02,2022
1,0101,64,5,1220,30258,0,416,1,X,02,2022
1,0101,64,5,1220,106738,0,1050,2,X,02,2022
1,0101,70,5,1220,61442,0,1204,1,X,02,2022
1,0101,72,5,1220,14520,0,283,1,X,02,2022
1,0101,72,6,1220,20809,0,678,1,X,02,2022
1,0101,73,5,1220,7362,0,183,1,X,02,2022
1,0101,76,5,1220,10227,0,200,1,X,02,2022
1,0101,76,6,1220,43555,0,658,1,X,02,2022
1,0101,84,5,1220,61268,0,763,1,X,02,2022
1,0101,84,5,1220,38410,0,714,2,X,02,2022
