TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,15,5,1220,7047,0,92,2,X,05,2021
1,0101,18,5,1220,6563,0,95,1,X,05,2021
1,0101,19,5,1220,62164,0,1218,1,X,05,2021
1,0101,20,5,1220,3736,0,73,1,X,05,2021
1,0101,20,5,1220,12225,0,239,2,X,05,2021
1,0101,25,6,1220,13110,0,256,1,X,05,2021
1,0101,27,5,1220,15852,0,308,2,X,05,2021
1,0101,29,5,1220,78640,0,1529,1,X,05,2021
1,0101,29,5,1220,25237,0,494,2,X,05,2021
1,0101,30,5,1220,12465,0,244,1,X,05,2021
1,0101,32,5,1220,13359,0,262,1,X,05,2021
1,0101,33,5,1220,4239,0,80,1,X,05,2021
1,0101,34,5,1220,3495,0,84,1,X,05,2021
1,0101,39,5,1220,612626,0,11980,1,X,05,2021
1,0101,39,5,1220,93142,0,1824,2,X,05,2021
1,0101,39,6,1220,405484,0,7950,1,X,05,2021
1,0101,40,5,1220,121855,0,2387,1,X,05,2021
1,0101,42,5,1220,4672,0,37,1,X,05,2021
1,0101,48,5,1220,5354,0,140,1,X,05,2021
1,0101,61,5,1220,2586,0,48,2,X,05,2021
1,0101,62,5,1220,21693,0,428,2,X,05,2021
1,0101,63,5,1220,48809,0,655,1,X,05,2021
1,0101,63,5,1220,48287,0,588,2,X,05,2021
1,0101,70,5,1220,2778,0,54,2,X,05,2021
1,0101,72,5,1220,436643,0,8553,1,X,05,2021
1,0101,72,5,1220,46017,0,901,2,X,05,2021
1,0101,72,6,1220,52232,0,2093,1,X,05,2021
1,0101,73,5,1220,30164,0,453,1,X,05,2021
1,0101,76,6,1220,27836,0,661,1,X,05,2021
1,0101,82,5,1220,129028,0,2502,2,X,05,2021
1,0101,84,5,1220,14157,0,280,1,X,05,2021
1,0101,84,5,1220,76484,0,1678,2,X,05,2021
1,0101,85,5,1220,17593,0,344,1,X,05,2021
1,0101,85,5,1220,39343,0,536,2,X,05,2021
1,0101,87,5,1220,4334,0,34,1,X,05,2021
1,0101,87,5,1220,9036,0,116,2,X,05,2021
1,0101,89,5,1220,58085,0,916,1,X,05,2021
1,0101,90,5,1220,73419,0,1439,1,X,05,2021
1,0101,94,5,1220,7011,0,87,1,X,05,2021
1,0101,95,5,1220,88581,0,1674,1,X,05,2021
1,0102,44,5,1220,21322,0,418,1,X,05,2021
1,0102,72,6,1220,40878,0,1153,1,X,05,2021
1,0102,89,8,1220,702216,0,6952,2,X,05,2021
1,0102,98,8,1220,39808,0,82,1,X,05,2021
1,0103,05,5,1220,6034,0,204,1,X,05,2021
1,0103,44,5,1220,2930,0,73,1,X,05,2021
1,0104,01,5,1220,81587,0,1554,1,X,05,2021
1,0104,17,5,1220,1552700,0,77163,1,X,05,2021
1,0104,21,5,1220,22602,0,82,1,X,05,2021
1,0104,25,5,1220,37588,0,3167,1,X,05,2021
1,0104,29,5,1220,18564,0,1984,1,X,05,2021
1,0104,31,5,1220,16250,0,2040,1,X,05,2021
1,0104,32,5,1220,10272,0,360,2,X,05,2021
1,0104,34,5,1220,31497,0,16,1,X,05,2021
1,0104,34,5,1220,3587,0,16,2,X,05,2021
1,0104,38,5,1220,218977,0,4591,1,X,05,2021
1,0104,39,5,1220,72059,0,5017,1,X,05,2021
1,0104,39,5,1220,23685,0,807,2,X,05,2021
1,0104,44,5,1220,2585730,0,100937,1,X,05,2021
1,0104,44,5,1220,11754,0,230,2,X,05,2021
1,0104,47,5,1220,1729460,0,140068,1,X,05,2021
1,0104,47,6,1220,1002491,0,23091,1,X,05,2021
1,0104,48,5,1220,5580896,0,659809,1,X,05,2021
1,0104,48,5,1220,5560,0,131,2,X,05,2021
1,0104,48,6,1220,501607,0,3681,1,X,05,2021
1,0104,49,5,1220,47242,0,1367,1,X,05,2021
1,0104,51,5,1220,13833,0,271,1,X,05,2021
1,0104,54,5,1220,663269,0,9944,1,X,05,2021
