TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,15,5,1220,6223,0,121,1,X,03,2021
1,0101,16,5,1220,71165,0,1394,1,X,03,2021
1,0101,18,5,1220,17640,0,346,1,X,03,2021
1,0101,19,5,1220,89519,0,1753,1,X,03,2021
1,0101,20,5,1220,61037,0,1184,1,X,03,2021
1,0101,21,5,1220,10844,0,101,1,X,03,2021
1,0101,25,5,1220,4305,0,84,1,X,03,2021
1,0101,25,6,1220,12021,0,235,1,X,03,2021
1,0101,28,5,1220,3563,0,70,1,X,03,2021
1,0101,29,5,1220,11561,0,222,1,X,03,2021
1,0101,29,5,1220,7484,0,146,2,X,03,2021
1,0101,32,5,1220,3160,0,54,1,X,03,2021
1,0101,32,5,1220,19559,0,383,2,X,03,2021
1,0101,33,5,1220,36088,0,707,1,X,03,2021
1,0101,35,5,1220,23507,0,528,1,X,03,2021
1,0101,38,5,1220,11227,0,220,1,X,03,2021
1,0101,39,5,1220,582102,0,11314,1,X,03,2021
1,0101,39,5,1220,121148,0,2378,2,X,03,2021
1,0101,39,6,1220,476520,0,9343,1,X,03,2021
1,0101,40,5,1220,68767,0,1346,1,X,03,2021
1,0101,48,5,1220,3380,0,19,1,X,03,2021
1,0101,59,5,1220,58509,0,1147,1,X,03,2021
1,0101,59,5,1220,171077,0,3354,2,X,03,2021
1,0101,68,5,1220,19446,0,381,1,X,03,2021
1,0101,72,5,1220,1033083,0,20238,1,X,03,2021
1,0101,72,5,1220,534908,0,10477,2,X,03,2021
1,0101,72,6,1220,119820,0,4650,1,X,03,2021
1,0101,76,5,1220,58630,0,1149,1,X,03,2021
1,0101,83,5,1220,24142,0,471,1,X,03,2021
1,0101,84,5,1220,69300,0,1563,1,X,03,2021
1,0101,84,5,1220,544021,0,9421,2,X,03,2021
1,0101,85,5,1220,120028,0,2343,1,X,03,2021
1,0101,85,5,1220,3906,0,76,2,X,03,2021
1,0101,87,5,1220,508282,0,6328,1,X,03,2021
1,0101,87,5,1220,10782,0,184,2,X,03,2021
1,0101,89,5,1220,10120,0,71,1,X,03,2021
1,0101,94,5,1220,3398,0,66,1,X,03,2021
1,0101,95,5,1220,21719,0,425,1,X,03,2021
1,0101,95,5,1220,31828,0,635,2,X,03,2021
1,0101,96,5,1220,10676,0,192,2,X,03,2021
1,0102,72,6,1220,98177,0,1351,1,X,03,2021
1,0103,05,5,1220,57291,0,1670,1,X,03,2021
1,0103,72,6,1220,28198,0,397,1,X,03,2021
1,0103,73,5,1220,20091,0,814,1,X,03,2021
1,0103,85,5,1220,5998,0,117,1,X,03,2021
1,0104,10,6,1220,20181,0,395,1,X,03,2021
1,0104,17,5,1220,100197,0,4979,1,X,03,2021
1,0104,19,5,1220,17389,0,1749,1,X,03,2021
1,0104,25,5,1220,25404,0,1961,1,X,03,2021
1,0104,28,5,1220,5239,0,783,1,X,03,2021
1,0104,29,5,1220,39498,0,2095,1,X,03,2021
1,0104,29,5,1220,3065,0,75,2,X,03,2021
1,0104,31,5,1220,34600,0,1599,1,X,03,2021
1,0104,32,5,1220,110940,0,2421,2,X,03,2021
1,0104,38,5,1220,357117,0,8242,1,X,03,2021
1,0104,39,5,1220,119774,0,3051,1,X,03,2021
1,0104,44,5,1220,16740420,0,162624,1,X,03,2021
1,0104,44,5,1220,162575,0,2389,2,X,03,2021
1,0104,44,6,1220,84146,0,7160,1,X,03,2021
1,0104,44,8,1220,17284,0,0,1,X,03,2021
1,0104,47,5,1220,1161377,0,91863,1,X,03,2021
1,0104,47,6,1220,459362,0,7788,1,X,03,2021
1,0104,48,5,1220,6658921,0,756787,1,X,03,2021
1,0104,48,5,1220,3618,0,105,2,X,03,2021
1,0104,48,6,1220,722094,0,7154,1,X,03,2021
1,0104,49,5,1220,220377,0,6412,1,X,03,2021
1,0104,54,5,1220,679667,0,10980,1,X,03,2021
1,0104,55,5,1220,392639,0,6821,1,X,03,2021
1,0104,55,5,1220,3759,0,73,2,X,03,2021
1,0104,59,5,1220,8733,0,367,1,X,03,2021
1,0104,59,5,1220,3161,0,98,2,X,03,2021
1,0104,68,5,1220,335487,0,16404,1,X,03,2021
1,0104,69,5,1220,14014,0,406,1,X,03,2021
1,0104,70,5,1220,30320,0,1930,1,X,03,2021
1,0104,72,5,1220,25926,0,1477,1,X,03,2021
1,0104,74,5,1220,67821,0,871,1,X,03,2021
1,0104,76,5,1220,95151,0,944,1,X,03,2021
1,0104,82,5,1220,4442,0,86,1,X,03,2021
1,0104,82,5,1220,9176,0,221,2,X,03,2021
1,0104,84,5,1220,51725,0,768,1,X,03,2021
1,0104,84,5,1220,278728,0,4516,2,X,03,2021
1,0104,85,5,1220,7143,0,257,2,X,03,2021
1,0104,87,5,1220,981532,0,24637,1,X,03,2021
1,0104,87,5,1220,43125,0,1248,2,X,03,2021
1,0104,89,5,1220,170208,0,2838,1,X,03,2021
1,0104,90,5,1220,5729,0,144,1,X,03,2021
1,0104,94,5,1220,67317,0,4728,1,X,03,2021
1,0104,95,5,1220,2807,0,81,2,X,03,2021
1,0104,96,5,1220,10008,0,196,1,X,03,2021
1,0104,98,5,1220,132490,0,2793,1,X,03,2021
1,0104,98,5,1220,69127,0,1501,2,X,03,2021
1,0105,25,6,1220,13415,0,1267,1,X,03,2021
1,0105,25,6,1220,995421,0,93989,2,X,03,2021
1,0105,27,6,1220,72835,0,0,1,X,03,2021
1,0105,44,6,1220,1130254,0,118413,1,X,03,2021
1,0105,47,6,1220,128173,0,1208,1,X,03,2021
1,0105,48,5,1220,31836,0,2078,1,X,03,2021
1,0105,72,6,1220,19843,0,334,1,X,03,2021
1,0105,87,5,1220,2606,0,79,1,X,03,2021
1,0106,01,5,1220,71475,0,1154,1,X,03,2021
1,0106,03,5,1220,666314,0,18679,1,X,03,2021
1,0106,03,5,1220,422630,0,10663,2,X,03,2021
1,0106,04,5,1220,34786,0,135,1,X,03,2021
1,0106,05,5,1220,899380,0,59171,1,X,03,2021
1,0106,06,5,1220,59902,0,1794,1,X,03,2021
1,0106,06,5,1220,528978,0,506,2,X,03,2021
1,0106,07,5,1220,525387,0,29120,1,X,03,2021
1,0106,07,5,1220,23255,0,895,2,X,03,2021
1,0106,08,5,1220,336910,0,10882,1,X,03,2021
1,0106,08,5,1220,2225902,0,46721,2,X,03,2021
1,0106,09,5,1220,117901,0,4848,2,X,03,2021
1,0106,10,5,1220,33168,0,674,1,X,03,2021
1,0106,11,5,1220,36346,0,5259,1,X,03,2021
1,0106,11,5,1220,19467,0,2845,2,X,03,2021
1,0106,12,5,1220,224879,0,23309,1,X,03,2021
1,0106,12,5,1220,46271,0,3599,2,X,03,2021
