TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,19,5,1220,7259,0,140,2,X,08,2022
1,0101,27,5,1220,28071,0,550,1,X,08,2022
1,0101,29,5,1220,96154,0,1885,2,X,08,2022
1,0101,39,5,1220,240665,0,4644,1,X,08,2022
1,0101,42,5,1220,13280,0,80,1,X,08,2022
1,0101,62,5,1220,2707,0,54,1,X,08,2022
1,0101,63,5,1220,17578,0,164,1,X,08,2022
1,0101,63,5,1220,2602,0,24,2,X,08,2022
1,0101,70,5,1220,8085,0,147,2,X,08,2022
1,0101,72,6,1220,135854,0,3444,1,X,08,2022
1,0101,73,5,1220,14009,0,140,1,X,08,2022
1,0101,73,5,1220,5090,0,51,2,X,08,2022
1,0101,73,6,1220,60838,0,2398,1,X,08,2022
1,0101,76,5,1220,3574,0,19,2,X,08,2022
1,0101,76,6,1220,49248,0,1143,1,X,08,2022
1,0101,84,5,1220,52862,0,914,1,X,08,2022
1,0101,84,5,1220,11195,0,356,2,X,08,2022
1,0101,84,8,1220,3073,0,95,2,X,08,2022
1,0101,85,5,1220,55635,0,1028,1,X,08,2022
1,0101,89,8,1220,981277,0,11074,1,X,08,2022
1,0101,90,5,1220,8846,0,173,1,X,08,2022
1,0101,90,5,1220,6736,0,139,2,X,08,2022
1,0101,94,5,1220,3285,0,31,1,X,08,2022
1,0101,94,5,1220,6537,0,63,2,X,08,2022
1,0101,95,5,1220,111961,0,1017,1,X,08,2022
1,0101,95,5,1220,3517,0,31,2,X,08,2022
1,0102,47,5,1220,2894,0,142,1,X,08,2022
1,0102,72,6,1220,109443,0,2241,1,X,08,2022
1,0102,76,6,1220,43835,0,387,1,X,08,2022
1,0102,88,5,1220,8676,0,170,1,X,08,2022
1,0103,61,5,1220,2790,0,86,2,X,08,2022
1,0103,62,5,1220,4247,0,138,2,X,08,2022
1,0103,73,5,1220,16270,0,660,1,X,08,2022
1,0103,85,5,1220,2700,0,58,2,X,08,2022
1,0104,01,5,1220,144568,0,2752,1,X,08,2022
1,0104,07,5,1220,70237,0,2707,1,X,08,2022
1,0104,12,5,1220,36497,0,1373,1,X,08,2022
1,0104,17,5,1220,4284,0,212,1,X,08,2022
1,0104,19,5,1220,39186,0,4418,1,X,08,2022
1,0104,25,5,1220,24138,0,473,1,X,08,2022
1,0104,28,5,1220,61068,0,6981,1,X,08,2022
1,0104,29,5,1220,35083,0,3239,1,X,08,2022
1,0104,31,5,1220,62785,0,7882,1,X,08,2022
1,0104,32,5,1220,3137,0,61,1,X,08,2022
1,0104,35,5,1220,18028,0,353,1,X,08,2022
1,0104,38,5,1220,38941,0,2009,1,X,08,2022
1,0104,39,5,1220,164087,0,6035,1,X,08,2022
1,0104,39,5,1220,48072,0,1638,2,X,08,2022
1,0104,40,5,1220,3062,0,60,1,X,08,2022
1,0104,44,5,1220,7375350,0,240299,1,X,08,2022
1,0104,47,5,1220,419896,0,24237,1,X,08,2022
1,0104,47,6,1220,621779,0,6074,1,X,08,2022
1,0104,48,5,1220,10012288,0,840319,1,X,08,2022
1,0104,48,5,1220,7264,0,295,2,X,08,2022
1,0104,48,6,1220,634887,0,3702,1,X,08,2022
1,0104,49,5,1220,74278,0,2222,1,X,08,2022
1,0104,49,5,1220,9252,0,269,2,X,08,2022
1,0104,54,5,1220,754996,0,10662,1,X,08,2022
1,0104,54,5,1220,17251,0,171,2,X,08,2022
1,0104,55,5,1220,508834,0,6520,1,X,08,2022
1,0104,55,5,1220,3972,0,39,2,X,08,2022
1,0104,56,5,1220,23467,0,335,1,X,08,2022
1,0104,56,5,1220,4014,0,39,2,X,08,2022
1,0104,58,5,1220,3926,0,101,1,X,08,2022
1,0104,58,5,1220,6275,0,718,2,X,08,2022
1,0104,64,5,1220,9120,0,178,1,X,08,2022
1,0104,68,5,1220,423816,0,20162,1,X,08,2022
1,0104,69,5,1220,33812,0,980,1,X,08,2022
1,0104,72,5,1220,5861,0,45,1,X,08,2022
1,0104,74,5,1220,232942,0,1976,1,X,08,2022
1,0104,75,5,1220,3628,0,21,1,X,08,2022
1,0104,76,5,1220,212652,0,11282,1,X,08,2022
1,0104,83,5,1220,4826,0,164,1,X,08,2022
1,0104,84,5,1220,304580,0,10115,1,X,08,2022
1,0104,84,5,1220,1461385,0,42196,2,X,08,2022
1,0104,85,5,1220,68215,0,1423,1,X,08,2022
1,0104,85,5,1220,13120,0,359,2,X,08,2022
1,0104,86,5,1220,6501,0,95,1,X,08,2022
1,0104,87,5,1220,1773971,0,43978,1,X,08,2022
1,0104,87,5,1220,121669,0,2168,2,X,08,2022
1,0104,89,5,1220,82496,0,1217,1,X,08,2022
1,0104,90,5,1220,81930,0,811,1,X,08,2022
1,0104,90,5,1220,3671,0,79,2,X,08,2022
1,0104,94,5,1220,33940,0,387,1,X,08,2022
1,0104,94,5,1220,3462,0,134,2,X,08,2022
1,0104,95,5,1220,4168,0,130,1,X,08,2022
1,0104,95,5,1220,16403,0,477,2,X,08,2022
1,0104,97,5,1220,5158,0,112,1,X,08,2022
1,0105,23,6,1220,133034,0,6326,1,X,08,2022
1,0105,25,6,1220,1583588,0,149528,2,X,08,2022
1,0105,27,6,1220,798116,0,17415,1,X,08,2022
1,0105,39,5,1220,2926,0,57,1,X,08,2022
1,0105,44,6,1220,1120484,0,98879,1,X,08,2022
1,0105,54,5,1220,97633,0,1969,1,X,08,2022
1,0105,56,5,1220,25694,0,944,1,X,08,2022
1,0105,95,5,1220,17005,0,76,1,X,08,2022
1,0106,01,5,1220,151127,0,1984,1,X,08,2022
1,0106,03,5,1220,6119180,0,117335,1,X,08,2022
1,0106,03,5,1220,716017,0,11849,2,X,08,2022
1,0106,04,5,1220,45245,0,131,1,X,08,2022
